SeniorCitizen,tenure,MonthlyCharges,TotalCharges,IsNewCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighMonthlyCharges,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,CustomerValue,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,AvgMonthlySpend,Churn
0,61,24.4,1417.9,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,True,1488.3999999999999,False,False,True,22.86935483870968,0
0,24,104.15,2494.65,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,True,False,False,2499.6000000000004,True,False,False,99.786,0
0,28,92.9,2768.35,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,1,False,True,False,2601.2000000000003,False,True,False,95.4603448275862,0
0,30,80.8,2369.3,0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,False,True,False,2424.0,False,True,False,76.42903225806452,0
0,2,20.0,38.0,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,40.0,False,False,False,12.666666666666666,0
0,1,75.1,75.1,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,75.1,False,False,False,37.55,0
0,6,19.65,100.9,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,117.89999999999999,False,False,False,14.414285714285715,0
0,24,69.45,1614.05,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0,True,False,False,1666.8000000000002,True,False,False,64.562,0
0,4,101.15,385.9,1,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,False,False,False,404.6,False,False,False,77.17999999999999,1
0,7,99.8,673.25,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,False,698.6,False,False,False,84.15625,1
1,72,116.05,8404.9,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,False,False,True,8355.6,False,False,True,115.13561643835617,0
0,70,40.05,2799.75,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,0,False,False,True,2803.5,False,False,True,39.433098591549296,0
1,64,102.1,6538.45,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1,False,False,True,6534.4,False,False,True,100.59153846153846,0
0,72,89.7,6588.95,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1,False,False,True,6458.400000000001,False,False,True,90.2595890410959,0
0,44,19.9,868.1,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,True,False,875.5999999999999,False,True,False,19.29111111111111,0
0,13,55.95,734.35,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,True,False,False,727.35,True,False,False,52.45357142857143,1
1,17,20.65,330.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,True,False,False,351.04999999999995,True,False,False,18.366666666666667,0
0,1,55.0,55.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,False,False,False,55.0,False,False,False,27.5,1
0,9,70.05,564.4,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0,False,False,False,630.4499999999999,False,False,False,56.44,0
0,24,53.6,1315.35,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,True,False,False,1286.4,True,False,False,52.614,0
0,1,74.7,74.7,1,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,74.7,False,False,False,37.35,1
0,24,80.25,1861.5,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,True,False,False,1926.0,True,False,False,74.46,1
1,35,76.05,2747.2,0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,False,True,False,2661.75,False,True,False,76.3111111111111,0
0,7,75.7,554.05,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,1,False,False,False,529.9,False,False,False,69.25625,0
0,5,96.1,453.4,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,False,False,False,480.5,False,False,False,75.56666666666666,1
0,15,69.0,994.8,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,1035.0,True,False,False,62.175,1
0,11,19.65,225.75,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,False,216.14999999999998,False,False,False,18.8125,0
0,48,45.3,2145.0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,False,True,False,2174.3999999999996,False,True,False,43.775510204081634,1
1,20,81.45,1671.6,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,True,False,False,1629.0,True,False,False,79.6,0
0,72,108.5,8003.8,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1,False,False,True,7812.0,False,False,True,109.64109589041097,0
0,8,83.55,680.05,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,False,False,False,668.4,False,False,False,75.5611111111111,1
0,72,84.5,6130.85,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,1,False,False,True,6084.0,False,False,True,83.98424657534247,0
0,15,100.15,1415.0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,True,False,False,1502.25,True,False,False,88.4375,0
0,72,88.6,6201.95,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,False,False,True,6379.2,False,False,True,84.95821917808219,0
0,0,52.55,0.0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0,False,False,False,0.0,False,False,False,0.0,0
0,1,74.35,74.35,1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,74.35,False,False,False,37.175,1
0,63,104.8,6597.25,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1,False,False,True,6602.4,False,False,True,103.08203125,0
0,2,59.0,114.15,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,False,False,False,118.0,False,False,False,38.050000000000004,0
0,2,74.4,139.4,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,148.8,False,False,False,46.46666666666667,1
1,61,64.05,3902.6,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,False,False,True,3907.0499999999997,False,False,True,62.94516129032258,0
0,1,20.4,20.4,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,20.4,False,False,False,10.2,0
0,22,43.75,903.6,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,0,True,False,False,962.5,True,False,False,39.28695652173913,1
0,28,60.9,1785.65,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,True,False,1705.2,False,True,False,61.574137931034485,0
0,70,19.8,1397.65,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,False,False,True,1386.0,False,False,True,19.685211267605634,0
1,5,28.45,131.05,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,142.25,False,False,False,21.84166666666667,1
0,12,99.7,1238.45,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1,False,False,False,1196.4,False,False,False,95.26538461538462,1
0,34,116.25,3899.05,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,1,False,True,False,3952.5,False,True,False,111.40142857142858,0
1,71,80.7,5676.0,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,1,False,False,True,5729.7,False,False,True,78.83333333333333,0
0,70,65.2,4543.15,0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,False,False,True,4564.0,False,False,True,63.98802816901408,0
0,52,84.05,4326.8,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,False,False,True,4370.599999999999,False,False,True,81.63773584905661,0
0,69,79.45,5502.55,0,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,1,False,False,True,5482.05,False,False,True,78.60785714285714,0
1,20,94.1,1782.4,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1,True,False,False,1882.0,True,False,False,84.87619047619049,1
0,11,78.0,851.8,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,858.0,False,False,False,70.98333333333333,0
0,2,94.2,167.5,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,False,False,False,188.4,False,False,False,55.833333333333336,1
